user_id,text,timestamp,label,domain,text_clean
5,Today was a relaxing day,2024-06-05,0,unknown,Today was a relaxing day
638,I feel happy and motivated,2024-07-11,0,unknown,I feel happy and motivated
1633,I feel empty inside,2024-03-29,1,unknown,I feel empty inside
1374,I watched a great movie today,2024-01-11,0,unknown,I watched a great movie today
1136,I feel tired of everything,2024-12-18,1,unknown,I feel tired of everything
1695,I have no motivation anymore,2024-09-02,1,unknown,I have no motivation anymore
936,I watched a great movie today,2024-10-27,0,unknown,I watched a great movie today
933,I am excited about tomorrow,2024-03-15,0,unknown,I am excited about tomorrow
1894,I had a good conversation today,2024-02-07,0,unknown,I had a good conversation today
1399,I enjoyed a nice walk outside,2024-02-02,0,unknown,I enjoyed a nice walk outside
1849,I watched a great movie today,2024-04-09,0,unknown,I watched a great movie today
1854,I feel very sad and lonely,2024-06-26,1,unknown,I feel very sad and lonely
638,I feel happy and motivated,2024-02-23,0,unknown,I feel happy and motivated
930,I enjoyed a nice walk outside,2024-01-17,0,unknown,I enjoyed a nice walk outside
1249,I watched a great movie today,2024-01-08,0,unknown,I watched a great movie today
1237,I am excited about tomorrow,2024-06-29,0,unknown,I am excited about tomorrow
414,I feel empty inside,2024-04-11,1,unknown,I feel empty inside
1435,I enjoyed a nice walk outside,2024-07-25,0,unknown,I enjoyed a nice walk outside
843,I am excited about tomorrow,2024-09-04,0,unknown,I am excited about tomorrow
311,I enjoyed a nice walk outside,2024-07-07,0,unknown,I enjoyed a nice walk outside
1259,I feel tired of everything,2024-12-17,1,unknown,I feel tired of everything
351,I enjoyed a nice walk outside,2024-12-25,0,unknown,I enjoyed a nice walk outside
1341,Life feels meaningless,2024-02-23,1,unknown,Life feels meaningless
876,I had a good conversation today,2024-01-20,0,unknown,I had a good conversation today
779,I watched a great movie today,2024-12-31,0,unknown,I watched a great movie today
872,Life feels meaningless,2024-06-06,1,unknown,Life feels meaningless
1262,Nothing makes me happy anymore,2024-02-28,1,unknown,Nothing makes me happy anymore
1113,I can't find joy in anything,2024-03-22,1,unknown,I can't find joy in anything
464,I feel happy and motivated,2024-09-23,0,unknown,I feel happy and motivated
993,I am excited about tomorrow,2024-05-22,0,unknown,I am excited about tomorrow
711,I feel tired of everything,2024-08-03,1,unknown,I feel tired of everything
849,I can't find joy in anything,2024-12-08,1,unknown,I can't find joy in anything
1376,I feel very lonely these days,2024-04-15,1,unknown,I feel very lonely these days
1288,I feel happy and motivated,2024-12-16,0,unknown,I feel happy and motivated
1711,I feel happy and motivated,2024-10-18,0,unknown,I feel happy and motivated
1712,I feel happy and motivated,2024-05-23,0,unknown,I feel happy and motivated
1726,I feel happy and motivated,2024-01-02,0,unknown,I feel happy and motivated
1670,I have no motivation anymore,2024-12-08,1,unknown,I have no motivation anymore
973,Life feels meaningless,2024-10-07,1,unknown,Life feels meaningless
5,I am excited about tomorrow,2024-05-16,0,unknown,I am excited about tomorrow
432,I feel very lonely these days,2024-08-05,1,unknown,I feel very lonely these days
324,I have no motivation anymore,2024-08-30,1,unknown,I have no motivation anymore
964,I have no motivation anymore,2024-07-28,1,unknown,I have no motivation anymore
1991,I am excited about tomorrow,2024-06-24,0,unknown,I am excited about tomorrow
1987,Nothing makes me happy anymore,2024-12-25,1,unknown,Nothing makes me happy anymore
1199,I enjoyed spending time with friends,2024-09-25,0,unknown,I enjoyed spending time with friends
1008,I can't find joy in anything,2024-07-01,1,unknown,I can't find joy in anything
1740,I feel empty inside,2024-04-27,1,unknown,I feel empty inside
1230,I feel very sad and lonely,2024-09-29,1,unknown,I feel very sad and lonely
182,Life feels meaningless,2024-11-02,1,unknown,Life feels meaningless
1749,I have no motivation anymore,2024-01-30,1,unknown,I have no motivation anymore
888,I can't find joy in anything,2024-12-07,1,unknown,I can't find joy in anything
432,Life feels meaningless,2024-11-30,1,unknown,Life feels meaningless
1324,I enjoyed spending time with friends,2024-06-25,0,unknown,I enjoyed spending time with friends
1752,I enjoyed spending time with friends,2024-12-17,0,unknown,I enjoyed spending time with friends
1027,I had a good conversation today,2024-02-19,0,unknown,I had a good conversation today
56,I feel like nobody understands me,2024-04-07,1,unknown,I feel like nobody understands me
1300,I have no motivation anymore,2024-04-24,1,unknown,I have no motivation anymore
1927,Today was productive and fun,2024-12-14,0,unknown,Today was productive and fun
298,I feel hopeless about my future,2024-02-13,1,unknown,I feel hopeless about my future
333,I have no motivation anymore,2024-11-06,1,unknown,I have no motivation anymore
607,I feel very lonely these days,2024-07-21,1,unknown,I feel very lonely these days
143,I feel hopeless about my future,2024-11-06,1,unknown,I feel hopeless about my future
1703,I feel happy and motivated,2024-07-23,0,unknown,I feel happy and motivated
606,I had a great day today,2024-03-21,0,unknown,I had a great day today
1732,I feel tired of everything,2024-04-10,1,unknown,I feel tired of everything
1198,I feel tired of everything,2024-05-22,1,unknown,I feel tired of everything
152,I feel tired of everything,2024-08-21,1,unknown,I feel tired of everything
1310,I had a great day today,2024-09-20,0,unknown,I had a great day today
809,I have no motivation anymore,2024-07-03,1,unknown,I have no motivation anymore
67,I feel happy and motivated,2024-05-02,0,unknown,I feel happy and motivated
1091,Nothing makes me happy anymore,2024-01-20,1,unknown,Nothing makes me happy anymore
1737,I enjoyed spending time with friends,2024-06-04,0,unknown,I enjoyed spending time with friends
766,Today was a relaxing day,2024-01-20,0,unknown,Today was a relaxing day
1282,I had a good conversation today,2024-11-25,0,unknown,I had a good conversation today
1162,I can't find joy in anything,2024-08-13,1,unknown,I can't find joy in anything
983,Nothing makes me happy anymore,2024-10-15,1,unknown,Nothing makes me happy anymore
700,I am excited about tomorrow,2024-05-03,0,unknown,I am excited about tomorrow
1070,I enjoyed a nice walk outside,2024-08-10,0,unknown,I enjoyed a nice walk outside
1285,I watched a great movie today,2024-11-22,0,unknown,I watched a great movie today
241,I enjoyed a nice walk outside,2024-12-14,0,unknown,I enjoyed a nice walk outside
1047,I feel tired of everything,2024-05-29,1,unknown,I feel tired of everything
184,I feel hopeless about my future,2024-10-09,1,unknown,I feel hopeless about my future
452,I had a good conversation today,2024-11-12,0,unknown,I had a good conversation today
1103,I have no motivation anymore,2024-01-10,1,unknown,I have no motivation anymore
77,I love playing sports,2024-10-19,0,unknown,I love playing sports
888,I feel tired of everything,2024-02-26,1,unknown,I feel tired of everything
204,Today was a relaxing day,2024-12-31,0,unknown,Today was a relaxing day
144,I enjoyed a nice walk outside,2024-02-04,0,unknown,I enjoyed a nice walk outside
1973,I feel empty inside,2024-08-19,1,unknown,I feel empty inside
335,I enjoyed a nice walk outside,2024-11-03,0,unknown,I enjoyed a nice walk outside
1934,I had a great day today,2024-04-19,0,unknown,I had a great day today
687,I had a great day today,2024-07-02,0,unknown,I had a great day today
600,I feel like nobody understands me,2024-07-19,1,unknown,I feel like nobody understands me
682,I enjoyed a nice walk outside,2024-01-30,0,unknown,I enjoyed a nice walk outside
431,I can't find joy in anything,2024-07-26,1,unknown,I can't find joy in anything
168,I enjoyed a nice walk outside,2024-12-02,0,unknown,I enjoyed a nice walk outside
1484,I feel very sad and lonely,2024-03-07,1,unknown,I feel very sad and lonely
460,I feel very sad and lonely,2024-06-19,1,unknown,I feel very sad and lonely
1542,Life feels meaningless,2024-07-30,1,unknown,Life feels meaningless
1345,I love playing sports,2024-01-20,0,unknown,I love playing sports
643,I am excited about tomorrow,2024-03-26,0,unknown,I am excited about tomorrow
74,I watched a great movie today,2024-07-30,0,unknown,I watched a great movie today
1261,I feel empty inside,2024-09-03,1,unknown,I feel empty inside
343,I had a great day today,2024-08-05,0,unknown,I had a great day today
642,I feel happy and motivated,2024-12-27,0,unknown,I feel happy and motivated
1774,I feel very sad and lonely,2024-09-19,1,unknown,I feel very sad and lonely
809,I enjoyed a nice walk outside,2024-05-09,0,unknown,I enjoyed a nice walk outside
209,Today was productive and fun,2024-04-30,0,unknown,Today was productive and fun
730,I feel tired of everything,2024-03-11,1,unknown,I feel tired of everything
1724,I love playing sports,2024-02-08,0,unknown,I love playing sports
530,I enjoyed spending time with friends,2024-12-20,0,unknown,I enjoyed spending time with friends
1541,I feel tired of everything,2024-12-28,1,unknown,I feel tired of everything
1117,I feel happy and motivated,2024-08-08,0,unknown,I feel happy and motivated
1472,I feel tired of everything,2024-01-29,1,unknown,I feel tired of everything
1793,I feel happy and motivated,2024-10-09,0,unknown,I feel happy and motivated
396,I enjoyed a nice walk outside,2024-09-27,0,unknown,I enjoyed a nice walk outside
1784,I feel like nobody understands me,2024-11-15,1,unknown,I feel like nobody understands me
1668,Today was productive and fun,2024-02-08,0,unknown,Today was productive and fun
68,I had a great day today,2024-11-03,0,unknown,I had a great day today
773,I enjoyed a nice walk outside,2024-12-05,0,unknown,I enjoyed a nice walk outside
136,Nothing makes me happy anymore,2024-06-15,1,unknown,Nothing makes me happy anymore
172,I had a great day today,2024-04-17,0,unknown,I had a great day today
1165,I feel very lonely these days,2024-06-08,1,unknown,I feel very lonely these days
1472,Today was a relaxing day,2024-10-19,0,unknown,Today was a relaxing day
147,I feel empty inside,2024-01-04,1,unknown,I feel empty inside
170,I can't find joy in anything,2024-05-08,1,unknown,I can't find joy in anything
140,Life feels meaningless,2024-02-09,1,unknown,Life feels meaningless
318,I feel very lonely these days,2024-05-13,1,unknown,I feel very lonely these days
313,I have no motivation anymore,2024-05-27,1,unknown,I have no motivation anymore
1472,I had a great day today,2024-12-01,0,unknown,I had a great day today
424,I am excited about tomorrow,2024-08-16,0,unknown,I am excited about tomorrow
1608,Nothing makes me happy anymore,2024-09-28,1,unknown,Nothing makes me happy anymore
315,Life feels meaningless,2024-10-23,1,unknown,Life feels meaningless
804,I feel hopeless about my future,2024-07-10,1,unknown,I feel hopeless about my future
1190,I had a good conversation today,2024-01-30,0,unknown,I had a good conversation today
218,Today was productive and fun,2024-12-24,0,unknown,Today was productive and fun
1818,I feel like nobody understands me,2024-10-20,1,unknown,I feel like nobody understands me
500,I feel very sad and lonely,2024-08-01,1,unknown,I feel very sad and lonely
723,I feel empty inside,2024-06-13,1,unknown,I feel empty inside
1296,Nothing makes me happy anymore,2024-11-07,1,unknown,Nothing makes me happy anymore
772,Nothing makes me happy anymore,2024-01-15,1,unknown,Nothing makes me happy anymore
1659,I am excited about tomorrow,2024-01-13,0,unknown,I am excited about tomorrow
907,I feel very sad and lonely,2024-07-12,1,unknown,I feel very sad and lonely
1187,Nothing makes me happy anymore,2024-01-11,1,unknown,Nothing makes me happy anymore
284,I had a good conversation today,2024-07-02,0,unknown,I had a good conversation today
1250,I can't find joy in anything,2024-05-22,1,unknown,I can't find joy in anything
672,I feel very lonely these days,2024-10-18,1,unknown,I feel very lonely these days
1450,I enjoyed spending time with friends,2024-01-21,0,unknown,I enjoyed spending time with friends
1621,I feel very sad and lonely,2024-04-01,1,unknown,I feel very sad and lonely
53,I had a great day today,2024-11-07,0,unknown,I had a great day today
862,I feel very lonely these days,2024-05-21,1,unknown,I feel very lonely these days
217,I enjoyed a nice walk outside,2024-07-31,0,unknown,I enjoyed a nice walk outside
337,I feel happy and motivated,2024-11-17,0,unknown,I feel happy and motivated
